Vin_4_65	02_Vinaya_Mahaavi_2.txt	8346
Vin_4_66	02_Vinaya_Mahaavi_2.txt	8393
Vin_4_67	02_Vinaya_Mahaavi_2.txt	8459
Vin_4_68	02_Vinaya_Mahaavi_2.txt	8504
Vin_4_69	02_Vinaya_Mahaavi_2.txt	8565
Vin_4_70	02_Vinaya_Mahaavi_2.txt	8633
Vin_4_71	02_Vinaya_Mahaavi_2.txt	8691
Vin_4_72	02_Vinaya_Mahaavi_2.txt	8762
Vin_4_73	02_Vinaya_Mahaavi_2.txt	8796
Vin_4_74	02_Vinaya_Mahaavi_2.txt	8841
Vin_4_76	02_Vinaya_Mahaavi_2.txt	8941
Vin_4_77	02_Vinaya_Mahaavi_2.txt	8987
Vin_4_79	02_Vinaya_Mahaavi_2.txt	9109
Vin_4_80	02_Vinaya_Mahaavi_2.txt	9173
Vin_4_81	02_Vinaya_Mahaavi_2.txt	9234
Vin_4_83	02_Vinaya_Mahaavi_2.txt	9336
Vin_4_84	02_Vinaya_Mahaavi_2.txt	9393
Vin_4_85	02_Vinaya_Mahaavi_2.txt	9463
Vin_4_86	02_Vinaya_Mahaavi_2.txt	9519
Vin_4_87	02_Vinaya_Mahaavi_2.txt	9572
Vin_4_88	02_Vinaya_Mahaavi_2.txt	9637
Vin_4_89	02_Vinaya_Mahaavi_2.txt	9689
Vin_4_91	02_Vinaya_Mahaavi_2.txt	9822
Vin_4_92	02_Vinaya_Mahaavi_2.txt	9868
Vin_4_93	02_Vinaya_Mahaavi_2.txt	9923
Vin_4_94	02_Vinaya_Mahaavi_2.txt	9978
Vin_4_95	02_Vinaya_Mahaavi_2.txt	10040
Vin_4_96	02_Vinaya_Mahaavi_2.txt	10095
Vin_4_97	02_Vinaya_Mahaavi_2.txt	10151
Vin_4_98	02_Vinaya_Mahaavi_2.txt	10240
Vin_4_99	02_Vinaya_Mahaavi_2.txt	10282
Vin_4_100	02_Vinaya_Mahaavi_2.txt	10333
Vin_4_101	02_Vinaya_Mahaavi_2.txt	10379
Vin_4_102	02_Vinaya_Mahaavi_2.txt	10431
Vin_4_103	02_Vinaya_Mahaavi_2.txt	10490
Vin_4_104	02_Vinaya_Mahaavi_2.txt	10551
Vin_4_105	02_Vinaya_Mahaavi_2.txt	10595
Vin_4_106	02_Vinaya_Mahaavi_2.txt	10658
Vin_4_107	02_Vinaya_Mahaavi_2.txt	10703
Vin_4_108	02_Vinaya_Mahaavi_2.txt	10754
Vin_4_109	02_Vinaya_Mahaavi_2.txt	10818
Vin_4_111	02_Vinaya_Mahaavi_2.txt	10932
Vin_4_112	02_Vinaya_Mahaavi_2.txt	11005
Vin_4_113	02_Vinaya_Mahaavi_2.txt	11067
Vin_4_114	02_Vinaya_Mahaavi_2.txt	11132
Vin_4_115	02_Vinaya_Mahaavi_2.txt	11212
Vin_4_116	02_Vinaya_Mahaavi_2.txt	11247
Vin_4_117	02_Vinaya_Mahaavi_2.txt	11339
